resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state
2,Evening Run,6295.8,2545,3220,22.3,Run,Run,,11534958200,2024-05-30T17:40:39Z,2024-05-30T19:40:39Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,2,0,False,False,False,False,everyone,False,g17164016,"[49.25366682931781, 4.044323014095426]","[49.254416171461344, 4.042923990637064]",2.474,4.517,,,,,,,,True,159.7,177.0,False,True,93.4,78.3,12312931543,12312931543,AB5A61F8-AC3C-4383-9671-4DA8A6B0B6B6-activity.fit,False,0,0,False,14548647,1,a11534958200,kzrkH_|tWKhAFd@Bb@Cl@Mn@GJg@JM?QESFSNE?[IK@SE{@FO?ICoALe@COFS?]HYIc@JO?IDSAQPi@?YDIHWBMHG@URSJKNWFk@lA?JGPMxBOp@IH]R[h@gBzAQZBTLJHVNRDVNTNJHLHVPb@Zb@HDJT?FGLORQHGLIBUVGB_@j@MDIJSPELQN]n@KFKPIBKHi@z@kAlAiArASt@ILCTMb@ALGPQXKt@MZg@jBIf@W`AKPBj@C~@BVIv@Dt@GR@\H~@KTHf@Cb@DdBERQ^i@xA?HLR`@j@b@j@FDFLdAvAZf@~@jA^j@Rj@v@hAPJ~@rAz@fA`@j@DJJJNFT@HEFBPXFLIz@Bb@JXJPJJHCL@TGPMHA`@t@Jb@Hh@\\\l@\b@v@nAVXDLXXb@r@TVp@dAVXn@`AJLPMB?PPx@rATl@hAbBRPNAjAJTAb@Bb@HJ?PDHRFABMVc@FQDCNBFCR}@V]PMLBNERFN?LHf@Jn@XFETG@YCc@BIPA^SL?JMNBTi@dBYnAwBhAaB^k@BIhAaBb@y@LKNUf@g@f@{@FI|AsCXe@hKsRJYXkATu@Ve@RYc@c@MSGq@Yo@GCGOQIQTERg@f@s@~@a@b@ATId@KNGPIHMV[f@Yn@_@l@Up@]f@OZa@h@Ub@c@p@CLQ`@GHMFAFKNYx@Yd@KJIDKLIZYn@U^Od@S^M`@]\MNo@pAMFEWMc@g@OIIa@{@Ga@Ma@CAa@Nc@Zb@Ib@c@Uu@QcAOg@O]AMI_@IMk@uBWi@WqAMWS}@Qm@BYASESAUESCc@Oq@?OMc@CS[w@ACK?KMQ}@IMI]Gg@IKYu@Ce@EO?M?KDGCMMUEi@?y@@MR]T{@JGDK?K_@aAEc@EGGYEGEc@?WK]CQ@MO_A?WEUEi@G[JSNGAG\e@j@g@DSHS@KScAAU[cBEa@I[GM?OUq@Ow@MWG_@Ok@Ke@Lm@Cq@@WIaA?[WgAO]KOe@sBGQGEEo@CIA[Mg@S[CYI]@[,2
2,Evening Run,8130.0,3600,3885,49.2,Run,Run,,11481524777,2024-05-23T18:39:35Z,2024-05-23T20:39:35Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,3,0,1,0,False,False,False,False,everyone,False,g17164016,"[49.28403278812766, 4.0042260847985744]","[49.28343063220382, 4.005032172426581]",2.258,5.364,,,,,,,,True,154.0,180.0,False,True,87.9,79.8,12257813353,12257813353,E1FC11B0-1570-43D5-8D88-4C6ABFB49A3A-activity.fit,False,0,0,False,14548647,1,a11481524777,exxkHkamWeAxAINOJKXw@n@KNKDCTMEe@n@WlAmAfDEr@ERSJQSk@SKWIG@VH?LLj@N~A`Bj@Kb@Y`@e@Xg@h@oAX_@XMTi@Fi@Nc@\LPE\i@^iA`@OjBcCJc@Du@DKPMl@C\WRk@JU~@o@~@_Br@c@NYBOT[dAeAdAoALY^g@J[@o@Oq@KYUQCQYc@ISYEYLONCVBTP\Df@G|AM|@Q`@ULoAfBa@z@o@f@QTYx@ON}CfBK?[Y}@Yc@NUXu@xAoBlCKXy@n@IJIBEB?NOAQXSZUbAS^u@vBKh@DfAH\T\PJx@Qh@c@f@y@dAsBPMF@GOo@a@]m@Oe@O{@Eq@N@Va@b@]P]NKTg@\i@~BeDRGvAp@T@hDqBZ_A|@s@h@eAp@{@Xi@TQTo@Jw@B{AEc@OSEQ?SNU^SL?VZZt@XTVpA?XKb@e@d@M^e@`@e@t@cAr@Ur@w@l@mAlBaAv@Sl@WZOHi@BKFILMvAqA`Bc@b@SHQPY`A]l@MDYMQFOnAOPGNK@WXe@~@IVo@`A]XSLs@HYYKUIa@Aa@Fs@j@uAHYCCe@zAQ`@Gz@Fh@FPLRZTJBr@Q\[h@u@~@kB@]Gm@MOk@mAWuAOAYTUf@Mz@]dAy@vB?h@Ht@LZZZd@El@[f@m@hA{BRWTOKSm@e@]k@Og@QcAA_@J@~@w@JWXW|@}AVYTg@{@lACFd@m@\m@bAwAlAXZTN@TIpBqAJA^]V{@~@u@DMd@w@p@y@N_@XON]N{@FmBEe@Uc@@]PUZMTFPZRl@^TRt@?z@Mb@YVc@t@}@nAq@b@SVSf@]^]TcAbB_Ap@wAzA[DMTGbAMXo@~@o@r@i@\Wt@c@r@UJSMUAs@gBq@uAKIC]JWn@}@b@y@`CaDH?@b@FP\NbATTPd@Ip@_@zAcAZo@DAFHJ\?\CHiAr@Sj@SZg@H[JQd@Ex@MTcAjAa@l@UFWTUx@_@j@ODa@KMQa@cADT`@z@r@RRQr@{Aj@a@v@_Aj@{@J_@BW@_@Iw@Jm@lC}AXAVDDT}@d@_@EEQGCOBa@Z}@`@K?a@WeAa@LNMM,2
2,Evening Run,3893.4,1812,2555,15.7,Run,Run,,11472500433,2024-05-22T16:24:59Z,2024-05-22T18:24:59Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,g17164016,"[49.21681688167155, 4.078770959749818]","[49.21652217395604, 4.079584423452616]",2.149,5.276,,,,,,,,True,142.9,177.0,False,True,88.2,79.7,12248548709,12248548709,CF632F83-28F9-4F02-84EF-88E0634FF7E1-activity.fit,False,0,0,False,14548647,1,a11472500433,atkkHis{Wm@vAOf@{@~Bg@~A_@~@q@lBO\u@xBw@fBUv@e@hAE@EAiAm@GM[MUMu@]MK_@Ou@e@]Mm@YOMSKE@E@KXOTAJSr@W\KH]d@[JMA]FGFKBKLgAp@MD[\SLEJo@h@S\k@j@MRWPCFo@z@IXIHSf@Sv@Gj@@t@OjALJRh@Xd@FDB@RMF?J@FA@BLBXA`@Vb@j@JDZXHPA^JRDDt@\NjANp@?LE^A\OZCRO?SHWDUKQMO?_AWYWCIGUBSCOCEQ?EEIAOKMWFMd@IL@FIH[?k@BODELCX@LCP@OEOBI@IEO?IBABAFBx@ALGJGAo@HKVR^VFRL@^BNVd@LLJDFFL?|Ab@L?NGJCFKNk@@a@Hc@Mk@?WGOIm@Ma@YUI?GCISAYGOg@c@i@o@UMMEK@G?UIC@KCMBG@IHE?IICIKMGQSc@AGHu@?QVu@RgAQ^ALGNKd@CA?YPcAHSLKZy@Ra@r@s@FMHGHAXe@|@eAb@Q\c@\MDINIREFIJEDGTMHKp@GNMf@o@Xy@BCNi@Z]d@PpAz@ZNVHPLd@RJLXD~@b@LJF?FFJ@\VF@HElCuHPULe@j@_BBS`@_Ah@}AbEgMVa@Rs@DGNu@Dg@f@oK@c@OOCGCa@Bf@JHDNCVIpBI~@MdDIl@?b@Q~@GPW`AGPIFGN,2
2,#PostMaladie #AJeun #VomitoForFinish #ChillRunLoL,4362.1,1682,1890,41.2,Run,Run,0.0,11379357944,2024-05-10T18:09:50Z,2024-05-10T20:09:50Z,(GMT+01:00) Europe/Paris,7200.0,,,,3,2,0,1,0,False,False,False,False,everyone,False,g17164016,"[49.2271907441318, 4.040285451337695]","[49.228843823075294, 4.037247011438012]",2.593,3.752,,,,,,,,True,153.2,186.0,False,True,111.9,81.3,12152608484,12152608484,3CA7246C-284A-41A3-AC1D-A8DB5824D7D4-activity.fit,False,3,0,False,14548647,1,a11379357944,}tmkHwbtW`@w@\cARcAv@}BPa@H[LQj@cBRUJX@RLJV^`@ZPRHFRRD@d@f@F?FF^`@z@n@HN`@XTTd@\j@h@HDRVRJlA~@`@Lb@AFEVCJIXATMZUn@s@v@k@hAc@\Aj@IhA?`@CJBRAJDR`@T`@Pz@LxDVzCBv@LnABbC@Z?dAGdAGjBGp@?TEj@Gn@Uj@MJK@CDGDCVGZ?PJL?NJXCZ@r@ChAHjBJb@J~@FRZr@DTXj@HTXl@^bAh@hARj@NXL`@HNRf@Tx@^fBBb@Ot@KRSn@AX@VGFBLAFY|@Oz@CFANQZOb@KNa@ZA\Dx@AVE@SGe@PM?o@NM@YAOJKJSFMHSTEBQ?[JGEMq@Qg@U_@UU[q@g@k@Wc@IIk@i@QKG@EFUDOLGVKJu@`@u@bCo@dAE^Ll@LbBAFGB_@?OA_@MIBk@rAa@jAUf@QTKB_@YM_@?GJc@EODO@_@GO_@g@YYKQKKGAu@}@YYw@kAMc@KOKWOMSEC@EOEYQc@GESa@uAcDMIMYc@o@o@kASk@KIU]Uo@c@q@QQc@{@[a@c@eAIAYg@IS]g@GOIEKQKUm@y@O[OKo@cAa@c@]i@sA}AYg@QSQO_@k@KGO]SSMUKG@i@FUXOTSLQ`@WDIHAVSh@i@VMR[Z[x@mAZ]PKXYn@mACIUa@AMHs@P_@B?,2
2,Lunch Run,5438.9,2402,4308,52.5,Run,Run,0.0,11305846034,2024-05-01T09:14:36Z,2024-05-01T11:14:36Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g17164016,"[49.22862329520285, 4.036581488326192]","[49.226369904354215, 4.041641894727945]",2.264,3.893,,,,,,,,True,154.5,179.0,False,True,112.0,82.8,12077015651,12077015651,9FB56514-79ED-4291-AD1C-3DCDA3B22868-activity.fit,False,0,0,False,14548647,1,a11305846034,{}mkHsksWo@?}@nAiAvAIRQRU\MJUd@I?UL_@X]^_@TGJQJGFa@ZGHMDURINCN{@L{A`AOPG\AZHl@@h@PfAfAnDF\^~@Jf@Bd@P^P~@Rf@Lr@HvAHVLhAHnA?n@BJFt@FPFF@t@Jx@AO@QCECg@CA?NJvAKJIXST?PFLALNFRLRFFFTJNBFED@FDDEFMV[f@c@c@Zk@TVl@LIF@JRL@FFTJ^Lh@VDDTJRNPR`@RfAr@HJB?t@d@h@PXXXDl@\F@l@VTDBK?MEMCCKJBTJDLRBNCLDBFALVFBL?HCBBHGH?NAHGVP^LJJPDFHD@DIAWFIHYRYDCp@CTEHIZGPWLG^\Pl@RRDJJ@JHRZd@j@D?\_@PKd@eBd@qABOL?j@NDD`@APHFJTPdARd@DTHLT^bBFJTP\@XQPWd@oB?GGSCYKYW[KCOUG_A@IBCH?RYHGFQ?KKOKISHIACAMo@IIOYKGCGUUUEGGKMe@aAYDOl@GJMf@EBQt@GLYVOVAN?RL~@FrANXNRNNPJT?r@LLBXRNV`@`B\VR@LIZ]P_@d@uBNaBL]h@y@LKTKRATIJMAEEBFBHQJGNCLGLC@BDAd@O\AR@JEPQJ@DHFCDG@OC]Ha@FOBSHITa@Ni@LWh@eCHe@CYBc@CO@OTQLUF[Ek@[mBGKQq@c@}@Sq@g@aAKa@KIAGMKCQGGOe@Ue@s@oBKa@CWMo@?OIWC[?yDI}@Im@D]DMHKLKHMDKNi@Bi@Hm@TwE@eBBe@IeC@QOcBIsBK{@IgBKyAIMCWYa@M_@SOa@Eo@DICa@BWAO@CBKASBk@Vc@Hi@Va@^UGg@d@}@dAe@Nc@Cm@WOUUSQMYY{@k@aAcAe@]g@c@e@g@UKw@u@_@WGJ[NEAMKEKMGO@MCYDMZQZ_@dA,2
2,Evening Run,6430.5,2703,3057,53.7,Run,Run,,11285816991,2024-04-28T16:48:46Z,2024-04-28T18:48:46Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g17164016,"[49.22696837224066, 4.040652075782418]","[49.22932100482285, 4.0417734906077385]",2.379,3.894,,,,,,,,True,152.4,177.0,False,True,111.9,78.9,12056399541,12056399541,B50DAD74-9928-4043-AF07-907204ACA31F-activity.fit,False,0,0,False,14548647,1,a11285816991,osmkHaetWPy@d@_BlAaDF[FCJRPFTATBHCFBh@j@^Th@b@HHt@l@RVFEBSFCVJtAtAVNPTj@^d@h@\VDFPJh@Nh@A|@e@TPFCFUdAeAbB_AlBYHDTAZB~@GRBDBRf@NPBJNhAH|AD^?NNpAJvABdANbB@d@BLAtACNBh@?|@IrACDCN?l@E^BFENA^OjAQXc@TCDIx@R|@@XAv@CVBd@A`@@XBHDn@?@@AD`AZvANZlAzCXf@`@dALPVj@r@fBBVNZNj@DZH^Db@AXM`@EXGHA`@L\Fb@Ht@A`@Kx@?J{@nEIP_@~AIPEP?Pe@nB]lAIf@GBOI[[o@a@EME[g@o@?HDBFN@TDJI\Sl@CDE@KEUFCGHM?GO{@CKSUIQIc@BYAQSe@IBKZGD]n@CAKME?G@IHU^G?QGMOKWAYCIBWG_@?o@Qo@ISGEWk@DAJ]JD@LBFTLLT@HMRKFE?GEKUMMKWSIO@ELOHCJOFIFAX?VMTGDEA{@i@a@`@OVIDQ\CJYn@CPM\?PIHUbASl@OTGZO^Il@EHAPQj@A`@EP?VEJCBC?b@pA@ZCLCHSBMEIIGAMDKZId@Uj@CPOZBNHF@F?FEHOMO?IBE?WKMAIEY?SIWAOImAUEEI[UcBK[Ky@Mi@?]GCEOUkAA[GYA_@_@[CMGMEi@Mo@KMYWMGw@`@KJE?MMSCKMIAQOWOIIQGEI{@a@YSSGSKII]UKIOGMOyQlLSe@i@_BYk@q@mB_@u@o@_BIc@Qg@Ko@S}@W_AC]MYMg@Ba@OWMEGEMCOS?Q^y@BOPQHSHIb@q@TKT[Ta@Fa@EOSe@GYGMAIGKM]@GHQEYMSIIUa@[gAUUCOa@_Ag@kBQkAEKGGMAYKIIC_@IYBEAMJEBG`@CLO`@@F@HEt@?`@Df@Af@BXAHDZAx@HBCJ@DOFEV[RKAKQk@_AsBOAi@j@G?MMWg@o@_AYm@KIeAgBQQIOY[c@_Aa@i@o@cAPSTi@T_@b@cAl@u@LERSVK\GTO^g@n@_@^c@DOBCJHP?DCJO\]VK^Yn@W`@_@LGLMPGh@c@XOp@e@pAu@HK`@Sl@a@f@YPQ`@Sj@m@j@]n@{@,2
2,Evening Run,4120.8,1803,1829,40.6,Run,Run,,11255893453,2024-04-24T18:06:46Z,2024-04-24T20:06:46Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,g17164016,"[49.228765200823545, 4.041987061500549]","[49.22809456475079, 4.037164114415646]",2.286,3.762,,,,,,,,True,143.6,160.0,False,True,111.9,80.7,12025398344,12025398344,96CA3F00-953E-42E0-A839-774F424D0592-activity.fit,False,0,0,False,14548647,1,a11255893453,w~mkHkmtWVkAz@mADOJOPe@vAkCVm@T[Zw@j@kAHYn@_BXg@NQDQx@uATg@R[HO\c@xBaBRWVONCRMBMT[XeAJOHBXXRHRRNATNRZ@LA\\FTEPJr@d@lAbALBd@^RJNNl@b@Z\BJD^Bb@A`@Ft@N|@Fl@?r@JvA^lD@n@LdBHVVRd@r@DRD~@DL@h@FNDD`@GJBd@DP\LDHCb@APFJZHFNZLt@@h@Db@DLBl@F`@?b@Fb@@b@TdDFtADhCWdGQzBMh@KLi@Z@ZGZPl@DZ?vACZDnBJnAV`ALTRl@JPTt@Vd@j@vAZl@d@jADLXh@VfAVx@Hb@Jx@Ef@Mj@SHULW^Q^EBg@x@Sd@W^a@T[BOAMKUa@o@s@O_@Ko@@q@HgBEk@YUOWOEECOa@GCQJQ@KFCHGJYLKl@Yz@EMGGE]IIMEONIAWUMSIYASKMKkAIKWMU@ODG?OG]Au@_AYUO[USGAKDECIMc@[i@CsAMWIKIMQW_AGIu@o@U]M_@EWOe@YgAKEE?UXC@QAI?KCMNWPSZGPSHq@OMOYG_@[eCmAsA}@KUIk@C}@Ei@@c@CwAK{AAkAAMMU?_@EY?OF]CM@e@JmAEM?E,2
2,Lunch Run,5492.2,2233,2811,18.3,Run,Run,,11186416073,2024-04-15T09:29:12Z,2024-04-15T11:29:12Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,g17164016,"[49.22842078842223, 4.042783509939909]","[49.228383488953114, 4.04282265342772]",2.46,3.438,,,,,,,,True,147.6,163.0,False,True,86.5,78.9,11953998500,11953998500,898D9781-187D-4AD5-A25F-E36A7EC646A2-activity.fit,False,0,0,False,14548647,1,a11186416073,s|mkHkrtWFA~M_XLo@P]^k@FU?MFSBSLc@?[CGSQYa@a@u@AIBWXw@Jk@EEQBMAI[AMHm@Lg@Na@Fe@Mq@e@oAI[IQOa@Ic@Hc@FCDAHDL@HMF?HBDC@SHOFa@J_@Hs@c@]GKUMOW][KQUO[Qa@Qo@KY@SHW?[NYFKFGAG@WJ_@D[JOHw@Xw@t@IDE?YgAKSUSMYGcAHcAJ]HGPg@^s@Cm@Di@@_@AKB[CMg@w@[[aAo@EG_Aq@u@q@s@e@IOKCECIPANMd@Kr@Uz@MbAWxAAPW~@Ir@I\Kz@wAbIKz@Op@QxAEHGf@o@jD[~BQv@o@pE@J@EZLHGF@HFFAVBHNXPvACXGRALBHFNEJ@XAHNTp@CVGNcAd@SN_@b@URe@RQRWNKPMXA\Gb@WrAIR_@n@{@z@mAdBKHWZi@hBAPCHMn@At@KXMGOAGIKDIv@o@z@MBGCMHWH]d@eS`SY^o@p@i@p@}@x@aBnBcAbAaBhBMH[b@IDWb@Kh@I@GFIPEVi@\OVMHa@j@QREPOTEPDLNx@Pr@r@|ALd@X^RP\p@^d@DJHNZUPW^Yl@o@TOPSn@YRSJOPMd@Qd@ED@l@QDEd@AJELA\QNCNI|@W`@YPIRUd@QJIHOTUHMn@c@Vo@NU^URUPIZ]LINUx@aAHQPURa@VYRa@NK^m@FEDGROj@WHKROTIXWx@e@LKTCN@JQ@SBEtA}@BEjAq@`Aw@JE`As@NEROHIZQj@c@\QbBoAlAu@XYn@a@v@{@r@e@p@_ARKb@_@Re@T[BKXS^w@HUJMNYb@aANSNa@NURe@wAhCGPBCEBGPe@r@ENIHITe@x@@DEB,2
2,Evening Run,4150.4,2438,2438,21.6,Run,Run,,11256591036,2024-04-10T16:25:38Z,2024-04-10T18:25:38Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,0,0,2,0,False,False,False,False,everyone,False,g17164016,"[49.22906577587128, 4.054116848856211]","[49.227438094094396, 4.05333942733705]",1.702,3.147,,,,,,,,True,133.2,157.0,False,True,85.8,78.6,12026107839,12026107839,EB33947B-45AA-456B-859A-9F762A0BF24B.fit,False,0,0,False,14548647,1,a11256591036,s`nkHeyvWBQ^iATa@B_@BGVIJATHj@b@PFH?`As@Xe@D]CGSMg@e@KGEO@QGCUGIOAMF[B]@kABORUb@cAf@_CP{ALa@FMZYj@s@Te@Ze@t@kCTeBEq@MMAGCo@CS@xACHO@EDAf@CNGHKCYRGJSHCZIZF^MdA@FLZGd@ILGDQO[CCBC~@FZDBFEPSXe@AMSGk@[m@e@SI_@]SUMCi@a@i@WmBuAy@s@YIGFShBQz@]dC]fB?FFId@eCH{@EFWtA{@vFMd@[nB?DB?K\Eb@[vASfBYpAObAi@rCQpAqBlLg@jDK`@q@|DCb@Sr@CXD@_@dB?d@^Hl@G`@Fl@@HTHBh@BLEPCN@RH^?HCZg@PoBTwAVqAnAeDX{@NYLe@`@y@PYb@e@|@u@A?FIZOLSXUpA{@TUZOTG\QRC\M\G,2
2,Course à pied le soir,3183.7,1386,1565,15.2,Run,Run,0.0,11150809837,2024-04-10T16:19:05Z,2024-04-10T18:19:05Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,2,0,False,False,False,False,everyone,False,g17164016,"[49.22577705234289, 4.048446994274855]","[49.232148975133896, 4.050718070939183]",2.297,3.334,,,,,,,,False,,,False,False,85.9,78.4,11917304905,11917304905,D9A83FA3-B29A-4C89-8291-ED451E0DFB7B-activity.fit,False,0,0,False,14548647,1,a11150809837,almkHwuuW]i@Fa@`@{A?MGCIHUGKe@l@mC@[MQ[eAAIGKOu@IMMm@CCDGFg@TMBMRPP@Py@Tw@Di@CEK?ECu@aAe@_@CIi@e@QEQK_@GCCICGBM?GBQ?WDGFQ@OJUDIAKFOBy@T[PMBKLOHWTOFc@\G@MOGSI_@?MUYAIOMGQCi@Am@LYBc@JSXeAV]A[BKHARIVBHBDHZXRJF@FALMn@c@\c@@KDQCMEAE?k@o@MCIODSCC[GMQAKFSDa@?[@KCi@HQNQL[Ve@BWb@iBL{ATq@VQ`@c@LQRe@LMBKLMDSFKDWXeAHQ@MDSHu@DIGe@@OIKE@CC@OCG?]CS?E?p@Dd@CHO?GDCF@^E\C@MGINEAABG@CJWBEd@KRJb@EJAVIXH\FBBJIN?RQXOQM?MIGBBPGX?XD^F?^a@FOLKAOYGGIYOMKUKEIMIG?UOGGICQa@KBIIMEa@]EAaAm@GIc@YGGKGi@g@ICCG]MIDIp@En@EPCVIT]fC_@jB?NDCBIDa@ZyAFq@DQ?IGHARUdAS~AMp@EHEb@mBnLIl@WfAKv@YzAEJ]dCOp@[vBCDE^Y|ACVa@tBK~@W`BMf@,2
2,Evening Run,5897.8,3269,3269,19.2,Run,Run,,11256591819,2024-04-07T17:25:49Z,2024-04-07T19:25:49Z,(GMT+01:00) Europe/Paris,7200.0,,,,2,0,0,2,0,False,False,False,False,everyone,False,g17164016,"[49.22747480683029, 4.0533618070185184]","[49.22632799483836, 4.050957793369889]",1.804,3.545,,,,,,,,True,146.4,161.0,False,True,85.2,78.0,12026108624,12026108624,1CE3BFD3-6602-40D6-BB86-48737ED65368.fit,False,1,0,False,14548647,1,a11256591819,uvmkHotvWgAXsAl@}AfAGEa@iAOYU[EOEmANcAD_ADYFOd@_AHo@Bi@DQDEZATOT_@Tq@F_@F_A?qADM?WJs@B[F]Ti@ROD]NWJYHOF]DwAKQw@s@_@W_@QUU]QQQUGOOg@SwAqAYSUKCK|@cHFu@VeBH_Ad@qDXoCRsAhA{JJY?m@h@uDl@eFJ_@\Qd@o@Zq@Bk@Mr@Qd@KROPUf@k@dDq@|FCd@ELMJCHCn@FJ@Lu@rF_@hDStAUnB}@~GQhB]rCMn@Gh@Q`@MbAADKJGVQvAwA|Im@`D}@vFQz@Ad@GR]hBYhBOj@KhAs@tDiAlHeAdGUzAAVEFQ|@Gp@?JFFZF`@RRDX@TA\@tAEZFV?TENWJ_@RiAH_Ad@kCv@}B|AuD\o@V[lAcA|@k@pAmAvBcA`Bc@h@S`@Cf@@\HZL^VfBhBXTFFCVM`@[nAIJSJW?KBAFEf@BLMXMfA,2
2,15´ - 10´ - 5´,7204.0,3821,4210,26.2,Run,Run,3.0,11130356546,2024-04-07T17:10:50Z,2024-04-07T19:10:50Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,2,0,False,False,False,False,everyone,False,g17164016,"[49.22799129970372, 4.041040576994419]","[49.227768843993545, 4.040973102673888]",1.885,3.575,,,,,,,,False,,,False,False,87.0,80.4,11896259042,11896259042,805556D4-465F-4D2C-BD05-8F4E6030D9EB-activity.fit,False,0,0,False,14548647,1,a11130356546,}ymkHogtW]c@IQEC]c@c@y@i@s@M[JM?KBQ\a@P[l@o@La@Xs@b@q@b@eAt@oA^cAl@kAPq@HOFEHYRUHSNMVi@PYBCDMLQBANe@DEP[DSPQT_@HSHMLEFOB_@P}@Fa@EMm@i@GS]k@AKPw@ZaACEc@AKSAKTeBPi@@WW{@AOMUCOQYa@{A@GDE@I?OJOJG\i@DHf@eBNG@CAEOEYc@c@[W_@GAUOMUIC]WK?SISE[?{@NMDMHGAqA\uAl@c@\MDIJc@XOWCMGMOg@Q[MIGWCa@Ce@RgAA[Hs@Pi@Ze@Ho@@o@DQFKJDNAPM^i@BKL_@Fa@?IDUB_@CKDg@GWHEA[BUDKAMDC?YFc@PWBYHDHGDg@JIHMBUNKD_@Bs@AQFKBIQUqAiAe@SKO]OUUIEEBMSs@SEEKUOEY[GC[YGCQSOA@@GMFc@Lu@PcBJm@PkBHWPuADy@DMFu@ViBViCV{AN}ATwA?MNwADOJmABKDCBMAi@DK^sCDQXsCLq@Ba@Ha@VM\]h@aADQ@c@Mp@CFITKVOLYl@OdAIVANOv@El@QpAAVGPOzA?NCRAFGDGAEh@EHAJLJBHEJUlBI\Gp@Mp@AXG^SnBGN@RMl@ATOnAIb@W`Ca@rCK`AAPU~AGv@Qx@Ej@QRKnAEBGACFIt@ELGj@q@bEAVK\QbA?Ns@tDGf@UlACXQt@Gr@Qn@CR@L?JGHGXO`AGVOfACDAPQp@KfAK`@Ir@K^UlAE`@YfBGR]fCc@pBQvAg@tCAVEBADAPMh@Ed@EXDFf@HHJPH`@Fb@EZFlAKN@LHJANBVIPWBGVyAFw@TiADi@No@Vm@Ja@Nc@NWHWFGDS`@cAb@cA`@m@^SFMTOn@k@\KFO^[VOJQp@_@PC@GNILCXQH?NKN?VMN?j@QJKf@Ef@@ZFz@b@JR~@x@LRr@h@?PO^EZYdAQFEJOGU@CD?NAREFDPILGXGl@Mr@ALGV?LMnAI^?F]`CDRJDLAHI^IDWDHJDd@EHBPh@DGBFBDQZId@?FFPHFFLB@@FFBJR`@d@BJGNYdBCFALSj@MR?T[VU`@[b@]r@]d@iAvBEPINYx@g@dAk@rAQZe@hA_@p@IXOPKZi@r@ITINKFMVc@d@CHTn@FHHDNb@NJDJJHHNVXFJFTHDJTRR@JHDJU@ODD,2
2,Evening Run,5852.5,3241,3241,30.4,Run,Run,,11256592224,2024-04-03T17:38:39Z,2024-04-03T19:38:39Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,0,0,2,0,False,False,False,False,everyone,False,g17164016,"[49.241116270422935, 4.035659814253449]","[49.227539766579866, 4.040445378050208]",1.806,3.186,,,,,,,,True,143.7,155.0,False,True,85.8,76.6,12026109024,12026109024,E27D49B3-266C-46B4-8AE7-64C8DF0BCD39.fit,False,0,0,False,14548647,1,a11256592224,}kpkH{esWv@{@^i@TYLg@n@q@R]tB{Bp@u@LWxEwEdAkAx@eAVa@b@a@xBgCr@u@V]`AcAz@_Ax@u@^e@FAVBNGh@_@^g@t@WZ]NUFOBe@BGF?VFJABCLi@Bk@RmA\aAN[VWTe@x@eA`AgATg@HULk@RcBJ[NQb@U`Aq@^c@hAq@VYDY?OY{@AQLi@P{A^wBPy@X}@rBiFXm@X]r@o@bAu@f@g@nA_Af@[bBq@pB_@r@C|@Pl@ZVVMUQQIEMAc@Uw@I{@Hw@XdAUh@Ef@@ZHx@b@z@|@^d@^VJNCRCFKBSCEBc@nAW\INE`@@h@IZUlBQ`AIz@WzAGh@Ad@DNFB^Ol@KTA`AKNB?Jc@lAGV?Jf@dAVTRN@Ne@zBSb@Kz@c@`@i@r@e@|@u@jAk@lAkAbDi@lAALBHb@h@`CzD|@dAJRBRM`@_@j@u@xBOh@QhAe@xAWj@GBECe@q@EK,2
